timestamp,source,measurement,value,unit,resolution
2017-09-08T14:29:00Z,GOES16_SGPS,p_flux,93.5,particles/cm2/s/sr/MeV,1min
2017-09-08T14:30:00Z,GOES16_MPSH,e_flux,300.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:30:00Z,GOES16_SGPS,p_flux,95.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:31:00Z,GOES16_MPSH,e_flux,308.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:31:00Z,GOES16_SGPS,p_flux,99.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:32:00Z,GOES16_MPSH,e_flux,316.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:32:00Z,GOES16_SGPS,p_flux,103.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:33:00Z,GOES16_MPSH,e_flux,324.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:33:00Z,GOES16_SGPS,p_flux,107.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:34:00Z,GOES16_MPSH,e_flux,332.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:34:00Z,GOES16_SGPS,p_flux,111.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:35:00Z,GOES16_MPSH,e_flux,340.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:35:00Z,GOES16_SGPS,p_flux,115.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:36:00Z,GOES16_MPSH,e_flux,348.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:36:00Z,GOES16_SGPS,p_flux,119.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:37:00Z,GOES16_MPSH,e_flux,356.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:37:00Z,GOES16_SGPS,p_flux,123.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:38:00Z,GOES16_MPSH,e_flux,364.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:38:00Z,GOES16_SGPS,p_flux,127.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:39:00Z,GOES16_MPSH,e_flux,372.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:39:00Z,GOES16_SGPS,p_flux,131.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:40:00Z,GOES16_MPSH,e_flux,380.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:40:00Z,GOES16_SGPS,p_flux,135.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:41:00Z,GOES16_MPSH,e_flux,388.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:41:00Z,GOES16_SGPS,p_flux,139.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:42:00Z,GOES16_MPSH,e_flux,396.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:42:00Z,GOES16_SGPS,p_flux,143.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:43:00Z,GOES16_MPSH,e_flux,404.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:43:00Z,GOES16_SGPS,p_flux,147.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:44:00Z,GOES16_MPSH,e_flux,412.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:44:00Z,GOES16_SGPS,p_flux,151.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:45:00Z,GOES16_MPSH,e_flux,420.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:45:00Z,GOES16_SGPS,p_flux,155.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:46:00Z,GOES16_MPSH,e_flux,428.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:46:00Z,GOES16_SGPS,p_flux,159.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:47:00Z,GOES16_MPSH,e_flux,436.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:47:00Z,GOES16_SGPS,p_flux,163.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:48:00Z,GOES16_MPSH,e_flux,444.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:48:00Z,GOES16_SGPS,p_flux,167.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:49:00Z,GOES16_MPSH,e_flux,452.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:49:00Z,GOES16_SGPS,p_flux,171.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:50:00Z,GOES16_MPSH,e_flux,460.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:50:00Z,GOES16_SGPS,p_flux,175.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:51:00Z,GOES16_MPSH,e_flux,468.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:51:00Z,GOES16_SGPS,p_flux,179.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:52:00Z,GOES16_MPSH,e_flux,476.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:52:00Z,GOES16_SGPS,p_flux,183.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:53:00Z,GOES16_MPSH,e_flux,484.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:53:00Z,GOES16_SGPS,p_flux,187.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:54:00Z,GOES16_MPSH,e_flux,492.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:54:00Z,GOES16_SGPS,p_flux,191.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:55:00Z,GOES16_MPSH,e_flux,500.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:55:00Z,GOES16_SGPS,p_flux,195.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:56:00Z,GOES16_MPSH,e_flux,508.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:56:00Z,GOES16_SGPS,p_flux,199.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:57:00Z,GOES16_MPSH,e_flux,516.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:57:00Z,GOES16_SGPS,p_flux,203.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:58:00Z,GOES16_MPSH,e_flux,524.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:58:00Z,GOES16_SGPS,p_flux,207.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:59:00Z,GOES16_MPSH,e_flux,532.0,particles/cm2/s/sr/MeV,1min
2017-09-08T14:59:00Z,GOES16_SGPS,p_flux,211.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:00:00Z,GOES16_MPSH,e_flux,540.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:00:00Z,GOES16_SGPS,p_flux,215.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:01:00Z,GOES16_MPSH,e_flux,548.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:01:00Z,GOES16_SGPS,p_flux,219.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:02:00Z,GOES16_MPSH,e_flux,556.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:02:00Z,GOES16_SGPS,p_flux,223.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:03:00Z,GOES16_MPSH,e_flux,564.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:03:00Z,GOES16_SGPS,p_flux,227.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:04:00Z,GOES16_MPSH,e_flux,572.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:04:00Z,GOES16_SGPS,p_flux,231.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:05:00Z,GOES16_MPSH,e_flux,580.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:05:00Z,GOES16_SGPS,p_flux,235.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:06:00Z,GOES16_MPSH,e_flux,588.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:06:00Z,GOES16_SGPS,p_flux,239.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:07:00Z,GOES16_MPSH,e_flux,596.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:07:00Z,GOES16_SGPS,p_flux,243.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:08:00Z,GOES16_MPSH,e_flux,604.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:08:00Z,GOES16_SGPS,p_flux,247.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:09:00Z,GOES16_MPSH,e_flux,612.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:09:00Z,GOES16_SGPS,p_flux,251.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:10:00Z,GOES16_MPSH,e_flux,620.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:10:00Z,GOES16_SGPS,p_flux,255.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:11:00Z,GOES16_MPSH,e_flux,628.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:11:00Z,GOES16_SGPS,p_flux,259.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:12:00Z,GOES16_MPSH,e_flux,636.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:12:00Z,GOES16_SGPS,p_flux,263.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:13:00Z,GOES16_MPSH,e_flux,644.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:13:00Z,GOES16_SGPS,p_flux,267.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:14:00Z,GOES16_MPSH,e_flux,652.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:14:00Z,GOES16_SGPS,p_flux,271.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:15:00Z,GOES16_MPSH,e_flux,660.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:15:00Z,GOES16_SGPS,p_flux,275.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:16:00Z,GOES16_MPSH,e_flux,668.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:16:00Z,GOES16_SGPS,p_flux,279.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:17:00Z,GOES16_MPSH,e_flux,676.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:17:00Z,GOES16_SGPS,p_flux,283.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:18:00Z,GOES16_MPSH,e_flux,684.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:18:00Z,GOES16_SGPS,p_flux,287.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:19:00Z,GOES16_MPSH,e_flux,692.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:19:00Z,GOES16_SGPS,p_flux,291.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:20:00Z,GOES16_MPSH,e_flux,700.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:20:00Z,GOES16_SGPS,p_flux,295.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:21:00Z,GOES16_MPSH,e_flux,708.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:21:00Z,GOES16_SGPS,p_flux,299.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:22:00Z,GOES16_MPSH,e_flux,716.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:22:00Z,GOES16_SGPS,p_flux,303.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:23:00Z,GOES16_MPSH,e_flux,724.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:23:00Z,GOES16_SGPS,p_flux,307.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:24:00Z,GOES16_MPSH,e_flux,732.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:24:00Z,GOES16_SGPS,p_flux,311.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:25:00Z,GOES16_MPSH,e_flux,740.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:25:00Z,GOES16_SGPS,p_flux,315.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:26:00Z,GOES16_MPSH,e_flux,748.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:26:00Z,GOES16_SGPS,p_flux,319.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:27:00Z,GOES16_MPSH,e_flux,756.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:27:00Z,GOES16_SGPS,p_flux,323.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:28:00Z,GOES16_MPSH,e_flux,764.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:28:00Z,GOES16_SGPS,p_flux,327.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:29:00Z,GOES16_MPSH,e_flux,772.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:29:00Z,GOES16_SGPS,p_flux,331.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:30:00Z,GOES16_MPSH,e_flux,780.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:30:00Z,GOES16_SGPS,p_flux,335.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:31:00Z,GOES16_MPSH,e_flux,795.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:31:00Z,GOES16_SGPS,p_flux,343.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:32:00Z,GOES16_MPSH,e_flux,810.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:32:00Z,GOES16_SGPS,p_flux,351.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:33:00Z,GOES16_MPSH,e_flux,825.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:33:00Z,GOES16_SGPS,p_flux,359.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:34:00Z,GOES16_MPSH,e_flux,840.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:34:00Z,GOES16_SGPS,p_flux,367.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:35:00Z,GOES16_MPSH,e_flux,855.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:35:00Z,GOES16_SGPS,p_flux,375.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:36:00Z,GOES16_MPSH,e_flux,870.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:36:00Z,GOES16_SGPS,p_flux,383.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:37:00Z,GOES16_MPSH,e_flux,885.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:37:00Z,GOES16_SGPS,p_flux,391.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:38:00Z,GOES16_MPSH,e_flux,900.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:38:00Z,GOES16_SGPS,p_flux,399.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:39:00Z,GOES16_MPSH,e_flux,915.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:39:00Z,GOES16_SGPS,p_flux,407.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:40:00Z,GOES16_MPSH,e_flux,930.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:40:00Z,GOES16_SGPS,p_flux,415.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:41:00Z,GOES16_MPSH,e_flux,945.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:41:00Z,GOES16_SGPS,p_flux,423.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:42:00Z,GOES16_MPSH,e_flux,960.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:42:00Z,GOES16_SGPS,p_flux,431.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:43:00Z,GOES16_MPSH,e_flux,975.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:43:00Z,GOES16_SGPS,p_flux,439.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:44:00Z,GOES16_MPSH,e_flux,990.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:44:00Z,GOES16_SGPS,p_flux,447.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:45:00Z,GOES16_MPSH,e_flux,1005.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:45:00Z,GOES16_SGPS,p_flux,455.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:46:00Z,GOES16_MPSH,e_flux,1020.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:46:00Z,GOES16_SGPS,p_flux,463.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:47:00Z,GOES16_MPSH,e_flux,1035.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:47:00Z,GOES16_SGPS,p_flux,471.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:48:00Z,GOES16_MPSH,e_flux,1050.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:48:00Z,GOES16_SGPS,p_flux,479.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:49:00Z,GOES16_MPSH,e_flux,1065.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:49:00Z,GOES16_SGPS,p_flux,487.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:50:00Z,GOES16_MPSH,e_flux,1080.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:50:00Z,GOES16_SGPS,p_flux,495.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:51:00Z,GOES16_MPSH,e_flux,1095.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:51:00Z,GOES16_SGPS,p_flux,503.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:52:00Z,GOES16_MPSH,e_flux,1110.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:52:00Z,GOES16_SGPS,p_flux,511.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:53:00Z,GOES16_MPSH,e_flux,1125.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:53:00Z,GOES16_SGPS,p_flux,519.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:54:00Z,GOES16_MPSH,e_flux,1140.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:54:00Z,GOES16_SGPS,p_flux,527.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:55:00Z,GOES16_MPSH,e_flux,1155.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:55:00Z,GOES16_SGPS,p_flux,535.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:56:00Z,GOES16_MPSH,e_flux,1170.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:56:00Z,GOES16_SGPS,p_flux,543.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:57:00Z,GOES16_MPSH,e_flux,1185.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:57:00Z,GOES16_SGPS,p_flux,551.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:58:00Z,GOES16_MPSH,e_flux,1200.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:58:00Z,GOES16_SGPS,p_flux,559.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:59:00Z,GOES16_MPSH,e_flux,1215.0,particles/cm2/s/sr/MeV,1min
2017-09-08T15:59:00Z,GOES16_SGPS,p_flux,567.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:00:00Z,CASE,instrument_safe_mode_event,1.0,,point
2017-09-08T16:00:00Z,GOES16_MPSH,e_flux,1230.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:00:00Z,GOES16_SGPS,p_flux,575.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:01:00Z,GOES16_MPSH,e_flux,1245.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:01:00Z,GOES16_SGPS,p_flux,580.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:02:00Z,GOES16_MPSH,e_flux,1260.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:02:00Z,GOES16_SGPS,p_flux,585.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:03:00Z,GOES16_MPSH,e_flux,1275.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:03:00Z,GOES16_SGPS,p_flux,590.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:04:00Z,GOES16_MPSH,e_flux,1290.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:04:00Z,GOES16_SGPS,p_flux,595.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:05:00Z,GOES16_MPSH,e_flux,1305.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:05:00Z,GOES16_SGPS,p_flux,600.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:06:00Z,GOES16_MPSH,e_flux,1320.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:06:00Z,GOES16_SGPS,p_flux,605.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:07:00Z,GOES16_MPSH,e_flux,1335.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:07:00Z,GOES16_SGPS,p_flux,610.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:08:00Z,GOES16_MPSH,e_flux,1350.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:08:00Z,GOES16_SGPS,p_flux,615.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:09:00Z,GOES16_MPSH,e_flux,1365.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:09:00Z,GOES16_SGPS,p_flux,620.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:10:00Z,GOES16_MPSH,e_flux,1380.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:10:00Z,GOES16_SGPS,p_flux,625.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:11:00Z,GOES16_MPSH,e_flux,1395.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:11:00Z,GOES16_SGPS,p_flux,630.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:12:00Z,GOES16_MPSH,e_flux,1410.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:12:00Z,GOES16_SGPS,p_flux,635.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:13:00Z,GOES16_MPSH,e_flux,1425.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:13:00Z,GOES16_SGPS,p_flux,640.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:14:00Z,GOES16_MPSH,e_flux,1440.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:14:00Z,GOES16_SGPS,p_flux,645.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:15:00Z,GOES16_MPSH,e_flux,1455.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:15:00Z,GOES16_SGPS,p_flux,650.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:16:00Z,GOES16_MPSH,e_flux,1470.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:16:00Z,GOES16_SGPS,p_flux,655.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:17:00Z,GOES16_MPSH,e_flux,1485.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:17:00Z,GOES16_SGPS,p_flux,660.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:18:00Z,GOES16_MPSH,e_flux,1500.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:18:00Z,GOES16_SGPS,p_flux,665.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:19:00Z,GOES16_MPSH,e_flux,1515.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:19:00Z,GOES16_SGPS,p_flux,670.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:20:00Z,GOES16_MPSH,e_flux,1530.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:20:00Z,GOES16_SGPS,p_flux,675.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:21:00Z,GOES16_MPSH,e_flux,1545.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:21:00Z,GOES16_SGPS,p_flux,680.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:22:00Z,GOES16_MPSH,e_flux,1560.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:22:00Z,GOES16_SGPS,p_flux,685.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:23:00Z,GOES16_MPSH,e_flux,1575.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:23:00Z,GOES16_SGPS,p_flux,690.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:24:00Z,GOES16_MPSH,e_flux,1590.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:24:00Z,GOES16_SGPS,p_flux,695.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:25:00Z,GOES16_MPSH,e_flux,1605.0,particles/cm2/s/sr/MeV,1min
